filename,package_name,app_name,version_code,version_name,num_permissions,num_activities,num_services,num_receivers,num_providers,num_intents,total_methods,has_native_code,file_size_kb,num_files
com.apalon.ringtones.apk,com.apalon.ringtones,Ringtones & Wallpapers for Me,25,Unknown,11,32,18,16,1,3,78747,0,23554.453125,1356
com.apexmobilegames.smashblaster.apk,com.apexmobilegames.smashblaster,SMASH BLASTER,102,Unknown,5,5,1,4,1,2,20197,1,29462.1357421875,993
com.app.copticreader.apk,com.app.copticreader,Coptic Reader,113,Unknown,5,6,0,0,0,2,5290,0,19086.73828125,4159
com.app.familytv.apk,com.app.familytv,iptv family m3u,10,Unknown,21,56,9,4,0,21,85627,1,26859.7724609375,1906
com.app.guidelenses.apk,com.app.guidelenses,Guide Lenses for Snapchat,3,Unknown,5,8,0,0,0,2,24402,0,3775.93359375,356
com.app.kitchenjukebox.apk,com.app.kitchenjukebox,Kitchen Jukebox,162,Unknown,21,56,9,4,0,21,85623,1,26589.05859375,1905
com.app.my.dream.valentinesdaycards.apk,com.app.my.dream.valentinesdaycards,Valentines Day Cards,3,Unknown,5,4,0,0,1,4,24838,0,3769.5380859375,339
com.app.sporttvlive.apk,com.app.sporttvlive,sport TV Live,12,Unknown,16,11,3,4,0,2,50029,1,15857.736328125,494
com.app2game.romantic.photo.frames.apk,com.app2game.romantic.photo.frames,Romantic Love Photo Frames,4,Unknown,4,11,0,0,0,8,24236,0,14822.7431640625,787
com.appblockgames.freecraftexploration.apk,com.appblockgames.freecraftexploration,MOD-MASTER,176,Unknown,11,19,2,4,1,4,37084,0,3240.9736328125,775
com.appcom.hikster.apk,com.appcom.hikster,Hikster,9,Unknown,5,13,1,0,0,2,44519,0,6712.3994140625,929
com.appcom.lecampeur.apk,com.appcom.lecampeur,Le Campeur,10,Unknown,8,17,3,0,0,2,51306,0,7376.7001953125,1133
com.apple.movetoios.apk,com.apple.movetoios,Move to iOS,2100,Unknown,13,1,0,1,0,2,4411,1,2393.9814453125,157
com.applepie4.mylittlepet.en.apk,com.applepie4.mylittlepet.en,Hellopet,75,Unknown,22,32,5,10,0,12,48693,1,11228.150390625,1813
com.applicaster.babytv.vod.apk,com.applicaster.babytv.vod,BabyTV,20,Unknown,12,50,6,5,0,6,57059,0,23221.01953125,3682
com.application.animefacechanger.apk,com.application.animefacechanger,Anime Face Changer,4,Unknown,8,6,0,0,0,2,39853,0,5434.0146484375,202
com.applisto.appcloner.apk,com.applisto.appcloner,App Cloner,53,Unknown,7,12,0,1,1,4,40809,0,4270.7119140625,580
com.appnana.android.giftcardrewards.apk,com.appnana.android.giftcardrewards,AppNana,15576,Unknown,6,16,1,1,0,2,58461,1,24687.3193359375,740
com.appple.app.email.apk,com.appple.app.email,Mail,10,Unknown,23,30,7,5,4,15,41389,0,5145.1796875,968
com.apps.go.clean.boost.master.apk,com.apps.go.clean.boost.master,Super Cleaner,11518,Unknown,48,60,11,14,6,38,53497,1,6302.771484375,1401
com.apps.tomlinson.thefut17draftsimulator.apk,com.apps.tomlinson.thefut17draftsimulator,FUT 17 Draft Simulator,15,Unknown,2,19,0,0,0,2,30837,0,15189.9521484375,1239
com.appsgoof.sparklywallpaper.apk,com.appsgoof.sparklywallpaper,Sparkly Wallpaper,10,Unknown,4,2,0,0,0,2,26713,0,6300.3251953125,47
com.appsongstrolls.apk,com.appsongstrolls,Trolls Soundtrack Songs,1,Unknown,3,26,0,0,0,2,34609,0,3957.494140625,542
com.appspot.scruffapp.apk,com.appspot.scruffapp,Scruff,787,Unknown,17,58,5,7,1,5,56653,0,17532.3818359375,1709
com.appswiz.alwaaha.apk,com.appswiz.alwaaha,Al Waaha,4,Unknown,8,3,5,2,1,2,36091,0,2828.3251953125,563
com.appswiz.kodisetup.apk,com.appswiz.kodisetup,Kodi setup,2,Unknown,8,3,5,2,1,2,36102,0,2890.38671875,562
com.appswiz.kodistreamings.apk,com.appswiz.kodistreamings,Kodi Streamings,1,Unknown,10,3,5,2,1,2,36213,0,2893.908203125,562
com.appswiz.papersplease.apk,com.appswiz.papersplease,Papers Please,1,Unknown,10,3,5,2,1,2,36213,0,2905.005859375,562
com.apptales.classifieds.apk,com.apptales.classifieds,classifieds,9,Unknown,8,10,7,5,1,7,81755,0,7698.0078125,1302
com.apptoide.free.apk,com.apptoide.free,Apptoide Reference,1,Unknown,11,9,4,3,1,2,36335,0,4267.6962890625,565
com.appturbo.appoftheday2015.apk,com.appturbo.appoftheday2015,App of the Day,372,Unknown,7,17,6,12,4,8,67688,0,7565.7705078125,1076
com.appxy.pocketexpense.apk,com.appxy.pocketexpense,Expense,13,Unknown,9,55,3,3,0,2,50606,0,8619.6142578125,1183
com.appyown.valentinephotoframes.apk,com.appyown.valentinephotoframes,Valentine Photo Frames,7,Unknown,9,9,2,3,1,2,41529,0,5492.830078125,639
com.appzess.valentinedayphotoframes.apk,com.appzess.valentinedayphotoframes,Valentine Day Photo Frames,6,Unknown,9,5,0,0,0,2,47814,0,8275.3759765625,573
com.apstoide.apk,com.apstoide,Apstoide tuto,1,Unknown,7,6,0,0,0,6,4939,0,3340.5068359375,29
com.apusapps.launcher.apk,com.apusapps.launcher,APUS,235,Unknown,48,145,19,17,16,27,72700,1,8076.2890625,2167
com.aqreadd.lw.valentines.gle.lite.apk,com.aqreadd.lw.valentines.gle.lite,Hearts Lite Live Wallpaper,31,Unknown,7,7,4,4,1,3,25567,0,4884.1279296875,859
com.AquariumLiveWallpapernn.apk,com.AquariumLiveWallpapernn,Aquarium Live Wallpaper,21,Unknown,6,15,4,2,0,2,53057,0,13386.1240234375,570
com.arabe.banatchat.mobachircamera.apk,com.arabe.banatchat.mobachircamera,دردشة بنات,6,Unknown,3,5,0,0,0,2,16085,0,5867.5380859375,1161
com.ArbiterSports.ArbiterSports.apk,com.ArbiterSports.ArbiterSports,ArbiterMobile,103104,Unknown,4,3,0,0,1,2,31383,1,21346.09765625,642
com.arcadegame.games.bingo.holiday.free.slots.bash.apk,com.arcadegame.games.bingo.holiday.free.slots.bash,Bingo Holiday,47,Unknown,32,9,6,9,1,6,65138,1,48144.251953125,3170
com.areyouinterested.android.apk,com.areyouinterested.android,FirstMet,100003282,Unknown,11,6,5,4,1,3,45178,1,23886.2294921875,640
com.armobi.recipes.apk,com.armobi.recipes,Recipes,39,Unknown,20,11,8,8,1,7,64532,0,4307.9453125,762
com.arrowshapes.cat.pattern.screen.lock.apk,com.arrowshapes.cat.pattern.screen.lock,Cat Pattern Screen Lock,23,Unknown,6,10,1,1,0,2,30757,0,6652.2890625,558
com.arsenal.geosuper.apk,com.arsenal.geosuper,PSL Live Stream,1,Unknown,3,10,0,0,1,2,33019,1,15347.4521484375,546
com.asdhillon.admin.gymapplication.apk,com.asdhillon.admin.gymapplication,GymMentor,7,Unknown,2,241,0,0,0,3,31325,0,4190.2060546875,809
com.asiainno.uplive.apk,com.asiainno.uplive,Up直播,4067,Unknown,37,67,15,9,4,26,211704,1,27108.0712890625,1844
com.asiandate.apk,com.asiandate,AsianDate,24,Unknown,16,9,7,10,1,5,48630,0,16542.1689453125,1125
com.asos.app.apk,com.asos.app,ASOS,153,Unknown,11,85,5,6,2,14,86083,1,30648.9072265625,2348
com.astone.manhairstyle.editor.apk,com.astone.manhairstyle.editor,Man Hairstyle,4,Unknown,8,13,0,0,0,2,57812,0,8377.9072265625,737
com.astroid.yodha.apk,com.astroid.yodha,Yodha,3002750,Unknown,13,3,2,4,1,3,61762,0,9302.3212890625,1231
com.astroid.yodha.pro.apk,com.astroid.yodha.pro,Yodha Pro,3003650,Unknown,13,3,2,4,1,3,61793,0,9211.2939453125,1227
com.asurion.android.wm.mobilesecurity.apk,com.asurion.android.wm.mobilesecurity,Soluto,1002319,Unknown,51,80,50,29,0,9,60643,1,21151.2939453125,1960
com.at.meme.maker.apk,com.at.meme.maker,Meme Maker,131,Unknown,4,6,0,0,0,2,26664,0,5295.673828125,218
com.athan.apk,com.athan,Athan,2017021702,Unknown,15,34,12,14,2,3,74635,0,30010.20703125,923
com.atistudios.ispeak.fr.apk,com.atistudios.ispeak.fr,French,2021,Unknown,17,6,2,10,0,2,57901,1,27911.013671875,628
com.atistudios.italk.ar.apk,com.atistudios.italk.ar,Arabic,2022,Unknown,17,6,2,10,0,2,57901,1,28150.7333984375,657
com.atistudios.italk.brazilian.apk,com.atistudios.italk.brazilian,Brazilian Portuguese,2021,Unknown,17,6,2,10,0,2,57901,1,27913.4677734375,628
com.atistudios.italk.cs.apk,com.atistudios.italk.cs,Czech,2021,Unknown,17,6,2,10,0,2,57901,1,27921.1708984375,628
com.atistudios.italk.el.apk,com.atistudios.italk.el,Greek,2021,Unknown,17,6,2,10,0,2,57901,1,27928.9267578125,628
com.atistudios.italk.es.apk,com.atistudios.italk.es,Spanish,2021,Unknown,17,6,2,10,0,2,57901,1,27912.79296875,628
com.atistudios.italk.he.apk,com.atistudios.italk.he,Hebrew,2021,Unknown,17,6,2,10,0,2,57901,1,27925.75390625,628
com.atistudios.italk.ja.apk,com.atistudios.italk.ja,Japanese,2021,Unknown,17,6,2,10,0,2,57901,1,27927.3408203125,628
com.atistudios.italk.pl.apk,com.atistudios.italk.pl,Polish,2021,Unknown,17,6,2,10,0,2,57901,1,27922.076171875,628
com.atistudios.italk.ru.apk,com.atistudios.italk.ru,Russian,2021,Unknown,17,6,2,10,0,2,57901,1,27923.2158203125,628
com.atistudios.italk.us.apk,com.atistudios.italk.us,American English,2021,Unknown,17,6,2,10,0,2,57901,1,27924.8662109375,628
com.atistudios.mondly.languages.apk,com.atistudios.mondly.languages,Mondly Languages,2022,Unknown,17,6,3,10,0,2,54206,1,30612.669921875,1104
com.atlasappco.draftkingsdailyfootball.apk,com.atlasappco.draftkingsdailyfootball,@7F070035,80,Unknown,10,24,6,4,1,2,49559,0,12800.9521484375,937
com.atlasappco.fanduellineups.apk,com.atlasappco.fanduellineups,@7F070035,80,Unknown,11,24,6,4,1,2,49559,0,12761.54296875,936
com.atomic.apps.ringtone.cutter.apk,com.atomic.apps.ringtone.cutter,MP3 Cutter and Ringtone Maker,200000,Unknown,4,5,0,0,0,5,2939,0,883.85546875,171
com.audiobooks.androidapp.apk,com.audiobooks.androidapp,Audiobooks,60,Unknown,12,25,9,9,1,5,95965,1,17603.013671875,2002
com.augmentra.viewranger.android.apk,com.augmentra.viewranger.android,ViewRanger,700044,Unknown,9,45,6,8,3,8,64709,0,14196.5556640625,2285
com.aurasma.aurasma.apk,com.aurasma.aurasma,Aurasma,1238461,Unknown,7,27,0,1,1,5,20675,1,18628.15234375,477
com.autodesk.autocadws.apk,com.autodesk.autocadws,AutoCAD 360,40209000,Unknown,11,24,5,6,2,10,40637,1,24710.6328125,3072
com.autoenglish.aebooks.apk,com.autoenglish.aebooks,Book802,21,Unknown,5,7,1,0,1,6,11340,1,2687.337890625,462
com.avast.android.batterysaver.apk,com.avast.android.batterysaver,Avast Battery Saver,2977,Unknown,35,45,32,41,1,19,91484,0,11165.8203125,2190
com.avast.android.cleaner.apk,com.avast.android.cleaner,Avast Cleanup,952,Unknown,14,9,7,13,0,8,35922,0,8468.591796875,798
com.avast.android.mobilesecurity.apk,com.avast.android.mobilesecurity,Avast Mobile Security,14677,Unknown,49,72,56,43,2,13,103457,1,18187.8056640625,3227
com.avg.cleaner.apk,com.avg.cleaner,AVG Cleaner,213122,Unknown,43,28,26,32,1,5,85544,1,18634.529296875,2999
com.avira.android.apk,com.avira.android,Avira,4021,Unknown,45,86,25,32,5,5,39795,1,11934.609375,2061
com.awe.dev.pro.tv.apk,com.awe.dev.pro.tv,TVLauncher,30020,Unknown,10,7,1,1,0,2,39223,0,4619.2841796875,643
com.axion.voicescreenlock.apk,com.axion.voicescreenlock,Voice Lock Screen new,9,Unknown,8,9,1,1,0,2,38703,0,4876.1572265625,297
com.azure.authenticator.apk,com.azure.authenticator,Authenticator,37,Unknown,22,23,12,5,1,9,42524,1,5569.71484375,428
com.b197e4dae61411e6bf01fe55135034f3.apk,com.b197e4dae61411e6bf01fe55135034f3,UNLOCKER 3,3000002,Unknown,2,3,0,0,0,6,12792,0,754.6064453125,20
com.baiwang.styleinstabox.apk,com.baiwang.styleinstabox,SquarePic,73,Unknown,17,28,7,7,3,4,64456,1,18404.18359375,3185
com.balleight.pool.guide.apk,com.balleight.pool.guide,8 BALL PO-OL,1,Unknown,5,6,0,0,0,2,21339,0,1811.76953125,388
com.baloota.dumpster.apk,com.baloota.dumpster,Dumpster,254,Unknown,15,32,116,24,8,6,88657,1,10066.4794921875,1941
com.bamnetworks.mobile.android.ballpark.apk,com.bamnetworks.mobile.android.ballpark,Ballpark,5240294,Unknown,17,69,7,3,0,4,61973,1,16583.228515625,3169
com.barchart.app.apk,com.barchart.app,Barchart,36,Unknown,11,55,1,2,0,2,55263,0,8352.3515625,1452
com.bauermedia.us.epaper.intouch.apk,com.bauermedia.us.epaper.intouch,InTouch,11,Unknown,9,4,1,1,0,2,18861,1,7250.12890625,534
com.beakerapps.instameter2.apk,com.beakerapps.instameter2,FollowMeter,21,Unknown,11,3,1,1,0,2,40344,0,3622.150390625,736
com.beautyapps.makeup.beauty.photo.effects.apk,com.beautyapps.makeup.beauty.photo.effects,Makeup Beauty Photo,4,Unknown,8,5,0,0,0,2,38663,0,7012.994140625,857
com.berrybongobrother.donaldtrumpsoundboard.apk,com.berrybongobrother.donaldtrumpsoundboard,Donald Trump Soundboard,17,Unknown,5,4,0,0,1,2,32881,0,11293.8466796875,853
com.Best.guidecandycrushsodasaga.apk,com.Best.guidecandycrushsodasaga,Guide Candy Crush Soda Saga,1,Unknown,3,5,0,0,0,3,32666,0,2495.390625,432
com.bestweatherfor.bibleoffline_pt_ra.apk,com.bestweatherfor.bibleoffline_pt_ra,Bible Offline,602,Unknown,13,24,10,12,3,5,52230,0,13884.2099609375,1150
com.bf.app7418de.apk,com.bf.app7418de,Halton Region,10002,Unknown,24,5,3,7,0,2,20544,0,3614.5576171875,221
com.bible.kids.apk,com.bible.kids,Bible for Kids,107,Unknown,15,8,2,2,0,3,29233,1,44856.447265625,2450
com.bidgely.mobile.energyfit.apk,com.bidgely.mobile.energyfit,HomeBeat,13208,Unknown,13,8,4,4,0,3,58375,0,17593.45703125,1862
com.bigapps.xperror.apk,com.bigapps.xperror,XP Error,3,Unknown,2,2,0,0,0,2,28228,0,2787.5048828125,393
com.bigduckgames.flow.apk,com.bigduckgames.flow,Flow Free,30501,Unknown,5,16,0,2,1,2,55212,1,10520.5703125,602
com.bigfishgames.llfbgoogfree.apk,com.bigfishgames.llfbgoogfree,Frozen Beauty,12,Unknown,13,10,3,9,1,5,72411,1,35010.505859375,1249
com.bitdefender.security.apk,com.bitdefender.security,Antivirus,2082224,Unknown,36,32,23,32,1,4,40673,1,9507.1396484375,1750
com.bitmisrow.legobatman.apk,com.bitmisrow.legobatman,Guide LEGO Batman,1,Unknown,5,12,0,0,0,2,43753,0,3352.580078125,494
com.bitmisrow.legoninjagorebooted.apk,com.bitmisrow.legoninjagorebooted,Guide LEGO Ninjago REBOOTED,1,Unknown,5,12,0,0,0,2,43753,0,3303.119140625,494
com.bitsmedia.android.muslimpro.apk,com.bitsmedia.android.muslimpro,Muslim Pro,90101,Unknown,23,61,7,10,4,30,51538,1,15106.9091796875,2130
com.bitwize10.supersimpleshoppinglist.apk,com.bitwize10.supersimpleshoppinglist,Shopping List,20601,Unknown,5,7,4,4,1,3,32169,0,2396.2275390625,786
com.bizlog.triplog.apk,com.bizlog.triplog,TripLog 2.0,17,Unknown,11,16,4,7,0,9,58915,0,6163.6435546875,1063
com.bizzabo.client.apk,com.bizzabo.client,Bizzabo,331,Unknown,20,39,4,3,1,15,76806,0,9272.845703125,1522
com.bjoernbartels.fourplus.apk,com.bjoernbartels.fourplus,Four Plus,103,Unknown,4,6,1,4,1,2,22999,1,11635.373046875,384
com.bkmsofttech.WatterFallLiveWallpaper.apk,com.bkmsofttech.WatterFallLiveWallpaper,WaterFall live Wallpaper,5,Unknown,6,5,1,0,0,3,29850,0,7761.0029296875,498
com.bktranslator.enlishjapanese.apk,com.bktranslator.enlishjapanese,English Japanese Translator,5,Unknown,6,3,1,0,0,2,18313,0,1741.498046875,463
com.blackberry.docstogo.gdapp.apk,com.blackberry.docstogo.gdapp,Docs To Go,102000062,Unknown,10,15,3,0,0,4,31872,1,24042.86328125,1411
com.blackbirdwallpapers.hdlivewallpapers.apk,com.blackbirdwallpapers.hdlivewallpapers,HD Live Wallpapers,1,Unknown,2,5,1,1,0,2,36419,0,18160.783203125,608
com.blackbirdwallpapers.inkinwater.apk,com.blackbirdwallpapers.inkinwater,Ink in Water Live Wallpaper,3,Unknown,3,5,1,1,0,2,36425,0,5361.578125,552
com.blackraveninteractive.city.bridal.limo.car.simulator.apk,com.blackraveninteractive.city.bridal.limo.car.simulator,City Bridal Limo Car Simulator,1,Unknown,4,6,0,0,0,2,34567,1,46786.42578125,774
com.blakezie.name.tattoos.apk,com.blakezie.name.tattoos,Name Tattoos,12,Unknown,8,22,2,1,1,2,19472,0,10121.1640625,1054
com.bleacherreport.android.teamstream.apk,com.bleacherreport.android.teamstream,BR Team Stream,5378,Unknown,9,19,1,4,0,21,73319,1,10161.904296875,1182
com.blodhgard.easybudget.apk,com.blodhgard.easybudget,Fast Budget,14114,Unknown,9,9,5,8,1,8,71116,0,9279.373046875,1759
com.bmo.investorline.apk,com.bmo.investorline,InvestorLine,10403,Unknown,3,1,0,0,0,2,23421,0,2743.6455078125,625
com.bms.romanceg.apk,com.bms.romanceg,로맨스소설 Club,300090,Unknown,10,37,0,1,0,5,14100,0,11982.619140625,461
com.bookmark.money.apk,com.bookmark.money,Money Lover,1051,Unknown,18,112,15,34,1,21,86620,1,20292.2646484375,3254
com.bookmate.apk,com.bookmate,Bookmate,218,Unknown,13,28,3,3,0,14,23408,0,5804.4560546875,784
com.bookpalcomics.secretlove.apk,com.bookpalcomics.secretlove,Secret Love,111,Unknown,14,38,1,3,0,5,58918,0,7360.396484375,913
com.boosty.followplus.apk,com.boosty.followplus,Boost My Followers,110,Unknown,3,1,0,0,1,2,27210,1,21340.580078125,585
com.box.android.apk,com.box.android,Box,400461,Unknown,17,93,10,10,2,32,60055,1,17270.072265625,1347
com.bp.fingerprint.bloodpressure.prank.free.apk,com.bp.fingerprint.bloodpressure.prank.free,Finger Blood Pressure Prank,3,Unknown,9,23,5,4,1,2,33951,0,6339.697265625,871
com.brakefield.painter.apk,com.brakefield.painter,Painter,178,Unknown,5,24,0,0,0,3,27832,0,19602.1337890625,860
com.bramerz.psl.apk,com.bramerz.psl,PSL,17,Unknown,2,1,0,0,0,2,1863,0,5389.025390625,637
com.bratbull.gesturecall.apk,com.bratbull.gesturecall,Gesture2Call,1,Unknown,7,4,1,1,0,2,36459,0,2472.0380859375,394
com.bravolang.phrasebook.apk,com.bravolang.phrasebook,Phrasebook,50,Unknown,6,23,3,2,1,3,62424,1,48525.876953125,5516
com.brother.mfc.brprint.apk,com.brother.mfc.brprint,iPrint&Scan,135,Unknown,14,56,0,0,0,24,60407,1,30465.9384765625,3064
com.busuu.android.enc.apk,com.busuu.android.enc,busuu,165,Unknown,17,44,10,8,0,5,130736,1,32498.4873046875,3813
com.buymeapie.bmap.apk,com.buymeapie.bmap,Buy Me a Pie!,64,Unknown,12,11,2,3,5,5,47672,0,5133.8095703125,1094
com.buzz.redlightontrade.apk,com.buzz.redlightontrade,Red Lights,5,Unknown,11,27,0,0,0,9,16264,0,4038.216796875,704
com.buzzfeed.android.apk,com.buzzfeed.android,BuzzFeed,430008,Unknown,14,14,6,6,2,7,53112,1,6424.3671875,1282
com.c51.apk,com.c51,@7F060201,40,Unknown,8,44,2,3,1,6,52980,1,8152.916015625,1227
com.calculator.gems.coc.guide.clashofclans.apk,com.calculator.gems.coc.guide.clashofclans,COC Gems For Clasher prank,10400014,Unknown,2,2,0,0,0,2,41008,0,3009.005859375,597
com.camerasideas.instashot.apk,com.camerasideas.instashot,InShot,135,Unknown,8,30,6,3,0,5,57758,1,20312.1591796875,2395
com.camiu.camera.apk,com.camiu.camera,Rettro 2017,2,Unknown,3,6,1,1,1,4,56194,1,9790.412109375,609
com.camshare.camfrog.android.apk,com.camshare.camfrog.android,Camfrog,5315,Unknown,16,42,6,7,2,3,103520,1,14919.2490234375,2824
com.camtechstudio.lumiocam.apk,com.camtechstudio.lumiocam,Lumio Cam,50,Unknown,13,3,1,0,0,4,6969,0,12047.943359375,932
com.candl.athena.apk,com.candl.athena,CALCU,3100,Unknown,5,27,0,1,1,5,57019,0,5951.197265625,857
com.cardinalblue.piccollage.google.apk,com.cardinalblue.piccollage.google,Pic Collage,60511,Unknown,15,96,14,10,6,11,116189,1,26386.9775390625,2769
com.carscoloringbook.queen.apk,com.carscoloringbook.queen,Mcqueen,2,Unknown,5,14,1,0,0,4,44136,0,17234.4033203125,862
com.catdaddy.cat22.apk,com.catdaddy.cat22,WWE SuperCard,235293,Unknown,12,7,3,4,0,5,46696,1,47656.9091796875,491
com.cbi.BibleReader.apk,com.cbi.BibleReader,漢語聖經,1702020,Unknown,6,29,3,4,2,7,12987,0,8871.2978515625,456
com.centris_mobile.apk,com.centris_mobile,Centris.ca,721,Unknown,25,27,7,4,2,29,69570,0,10475.1806640625,1048
com.cerego.iknow.apk,com.cerego.iknow,iKnow!,40203,Unknown,10,24,4,3,0,5,46586,1,5462.1640625,1408
com.cf.flightsearch.apk,com.cf.flightsearch,Cheapflights,1150,Unknown,13,47,5,6,1,6,46631,0,6576.033203125,2435
com.cg.android.pregnancytracker.apk,com.cg.android.pregnancytracker,Pregnancy,507,Unknown,11,10,0,1,1,2,35920,0,39668.5947265625,1769
com.cgspecialfx.newlovecollageframeshdphoto.apk,com.cgspecialfx.newlovecollageframeshdphoto,Love Collage Valentine Frames,1,Unknown,5,7,0,0,0,2,18218,0,5767.607421875,854
com.chartmobi.chartmobi_canada.apk,com.chartmobi.chartmobi_canada,Stockmobi,16,Unknown,12,40,4,5,2,6,60274,0,7657.3984375,1433
com.chatgum.chat.rooms.apk,com.chatgum.chat.rooms,ChatGum,212614,Unknown,15,5,4,5,0,3,61834,1,9569.810546875,383
com.chatous.chatous.apk,com.chatous.chatous,Chatous,322,Unknown,17,40,4,6,1,3,69995,1,28436.0244140625,4265
com.chatous.plaza.apk,com.chatous.plaza,Plaza,101,Unknown,14,74,8,3,1,3,55716,1,12543.009765625,2246
com.cheerfulinc.flipagram.apk,com.cheerfulinc.flipagram,Flipagram,8945,Unknown,20,63,6,5,6,5,115486,1,23617.435546875,2772
com.chegg.apk,com.chegg,Chegg,69,Unknown,13,37,6,3,2,36,59440,0,13763.2099609375,1791
com.chestclash.royalsimulator.apk,com.chestclash.royalsimulator,Chest Clash Royal,1,Unknown,5,14,0,0,1,2,51976,0,12965.3017578125,1036
com.chineseskill.lan_tool.sc.apk,com.chineseskill.lan_tool.sc,LearnChinese,14,Unknown,5,41,3,3,0,2,43065,1,12653.125,1600
com.cibc.android.mobi.apk,com.cibc.android.mobi,Banking,15007,Unknown,10,77,2,3,2,57,68898,1,23517.2685546875,3571
com.CicmilicValentinesDayCards.apk,com.CicmilicValentinesDayCards,Valentine's Greeting Cards,3,Unknown,4,14,0,0,1,2,40829,1,8554.953125,491
com.clashofclans.gemscoc.apk,com.clashofclans.gemscoc,COC GEMS,3,Unknown,2,11,0,0,0,2,18254,0,2089.1357421875,493
com.classdojo.android.apk,com.classdojo.android,ClassDojo,4010014,Unknown,15,60,10,5,1,3,61312,1,31128.3125,3011
com.classiclistening.freemusic.apk,com.classiclistening.freemusic,FreeMusic,208,Unknown,4,3,2,1,1,2,22061,0,1660.693359375,747
com.clean.security.memory.booster.battery.apk,com.clean.security.memory.booster.battery,CleanMyAndroid,1212,Unknown,16,31,9,11,3,5,27584,0,3706.19140625,868
com.cleanmaster.mguard.apk,com.cleanmaster.mguard,Clean Master,51463849,Unknown,35,214,34,52,10,55,114506,1,21216.3408203125,4750
com.cleanmaster.security.apk,com.cleanmaster.security,CM Security,30251046,Unknown,70,273,31,38,20,63,25583,1,18533.6689453125,3751
com.clear.loud.apk,com.clear.loud,Super Loud Ringtones,30,Unknown,8,14,1,1,0,2,65237,0,7520.271484375,378
com.clear.superfunny.apk,com.clear.superfunny,Super Funny Ringtones,29,Unknown,8,14,1,1,0,2,65330,0,11815.728515625,371
com.cleevio.spendee.apk,com.cleevio.spendee,Spendee,3001,Unknown,19,47,10,6,1,4,59429,0,6949.1015625,1556
com.clickapps.offline.english.dictionary.apk,com.clickapps.offline.english.dictionary,Offline English Dictionary,1,Unknown,4,4,0,0,0,2,54715,0,19972.3486328125,628
com.cloudmosa.puffinFree.apk,com.cloudmosa.puffinFree,Puffin,14965,Unknown,12,6,1,1,0,3,24385,1,25714.3798828125,1222
com.clue.android.apk,com.clue.android,Clue,1724,Unknown,16,92,11,10,4,69,64952,1,13545.6123046875,3290
com.clusor.ice.apk,com.clusor.ice,ICEcard,18,Unknown,12,17,3,5,0,5,9073,0,2232.4130859375,560
com.cmcm.locker.theme.l102837289.apk,com.cmcm.locker.theme.l102837289,SweetHeart,10108,Unknown,5,1,0,3,0,2,3451,1,2950.1513671875,86
com.cmplay.dancingline.apk,com.cmplay.dancingline,Dancing Line,1000026,Unknown,8,46,6,8,2,6,64058,1,27000.2998046875,619
com.code_breaker.RubikCubeSolver2x2.apk,com.code_breaker.RubikCubeSolver2x2,2x2 Rubik Cube Solver,1,Unknown,5,9,0,0,0,2,34940,0,2946.849609375,540
com.conard.nerosinfernoslots.apk,com.conard.nerosinfernoslots,Neros Inferno Slots,4,Unknown,11,13,2,8,0,7,58054,0,20772.873046875,707
com.cool.raftsurvival.apk,com.cool.raftsurvival,Raft Survival,1,Unknown,1,1,0,0,0,2,8555,0,771.1025390625,299
com.corus.tve.disneyfrench.apk,com.corus.tve.disneyfrench,Disney,47,Unknown,9,2,1,0,0,2,17198,1,43892.5361328125,1212
com.cruiseinfotech.sixpackphotoeditor.apk,com.cruiseinfotech.sixpackphotoeditor,Six Pack Photo Editor,2,Unknown,2,11,0,0,0,2,26711,0,12968.716796875,311
com.css.selfhealing.apk,com.css.selfhealing,Self Healing,3,Unknown,5,10,0,3,0,2,42965,0,31638.466796875,550
com.dance.nada.apk,com.dance.nada,Hey! Dancers,4,Unknown,24,27,0,2,1,3,62960,1,26581.224609375,471
com.dannyconnell.android.fudget.apk,com.dannyconnell.android.fudget,Fudget,2000038,Unknown,4,3,2,2,0,2,25259,0,4798.9619140625,369
com.dashlane.apk,com.dashlane,Dashlane,1691,Unknown,38,42,12,18,3,31,60542,1,24707.9453125,2962
com.delco.courier.apk,com.delco.courier,Courier,57,Unknown,8,23,7,6,1,2,46209,0,5565.88671875,1398
com.depadstudio.sugardaddy.apk,com.depadstudio.sugardaddy,Sugardaddy Dating,106,Unknown,21,37,6,3,0,2,52127,0,8142.037109375,1744
com.despdev.weight_loss_calculator.apk,com.despdev.weight_loss_calculator,FitSlip,51,Unknown,7,13,4,6,2,2,34439,0,3447.767578125,845
com.dev.maqs.guidefortemplerun2.apk,com.dev.maqs.guidefortemplerun2,Guide For Temple Run 2,3,Unknown,2,4,0,0,0,2,30627,0,2996.46484375,610
com.dev36.chest.apk,com.dev36.chest,Chest Simulator,1,Unknown,5,14,0,0,1,2,51951,0,12617.443359375,994
com.diskdaddy.vinylcafeplayer.apk,com.diskdaddy.vinylcafeplayer,Vinyl Café Player,6,Unknown,5,1,0,0,0,2,4562,0,999.2890625,44
com.dk.omega.chat.apk,com.dk.omega.chat,Omega Chat,2,Unknown,4,3,0,0,0,2,27440,0,2081.6787109375,503
