label,app_name,total_methods,version_code,file_size_kb,num_files,package_name,version_name,num_receivers,num_intents,num_services,num_permissions,num_activities,has_native_code,num_providers
1,415,42363,1.0,3035.9033203125,487,1369,0,2,2,2,7,9,0,0
1,1381,5616,1.0,2897.9306640625,27,1370,0,0,18,0,1,9,0,0
1,688,23081,1.0,2111.2109375,144,263,0,0,2,0,18,7,0,0
1,1580,31169,17.0,2628.623046875,574,1371,0,0,5,0,3,12,0,0
1,1019,16235,5.0,6250.96484375,606,1372,0,0,2,0,2,7,0,0
1,708,28313,103.0,51003.953125,526,1373,0,4,3,2,12,6,1,0
1,226,33719,309.0,8421.9228515625,970,1376,0,6,7,8,15,42,0,1
1,389,35181,1.0,2920.3583984375,276,1377,0,0,2,0,10,23,0,0
1,510,6052,2.0,1660.5361328125,611,1378,0,0,2,1,0,5,0,0
1,894,2126,2.0,1223.060546875,167,1379,0,3,2,1,5,7,0,0
1,41,16389,102.0,1718.998046875,361,1380,0,0,2,0,10,25,0,0
1,1291,13164,24.0,34628.0830078125,520,1381,0,0,4,0,7,13,0,0
1,1385,12142,1.0,28167.4521484375,491,1382,0,0,4,0,7,11,0,0
1,1462,18588,32.0,14011.3603515625,798,1383,0,0,6,0,5,7,0,0
1,871,22378,15.0,43062.1494140625,1237,1384,0,0,2,0,3,4,0,0
1,924,36854,1.0,14472.0576171875,347,1386,0,0,2,0,7,10,1,0
1,266,14619,5.0,5132.140625,293,1387,0,0,2,0,3,3,1,0
1,1477,49304,23.0,4300.6904296875,491,1388,0,3,5,4,17,20,0,1
1,585,63284,679.0,11952.15234375,1656,1390,0,9,4,9,12,43,0,0
1,484,46752,34.0,7342.1357421875,337,1391,0,3,3,1,14,11,1,0
1,1375,17655,2.0,1580.5361328125,462,1392,0,1,4,1,12,3,0,0
1,1063,5396,1556205.0,820.6396484375,192,1393,0,0,2,0,9,5,0,0
1,1101,54858,444.0,6891.7578125,1302,1394,0,10,52,11,17,65,0,3
1,150,54858,444.0,6942.515625,1318,1395,0,10,52,11,17,65,0,3
1,564,19738,2.0,25379.6826171875,512,1396,0,0,2,0,3,4,0,0
1,1401,50725,51.0,11396.8955078125,685,1398,0,0,5,1,5,26,0,0
1,35,46506,1.0,2917.681640625,271,1400,0,1,2,1,9,20,0,0
1,772,18745,3.0,1857.517578125,203,1401,0,1,2,0,7,13,0,1
1,769,18761,1.0,2177.28515625,205,1402,0,1,2,0,7,13,0,1
1,1748,18761,1.0,2062.412109375,205,1403,0,1,2,0,7,13,0,1
1,820,18770,3.0,28364.8369140625,207,1404,0,1,2,0,7,13,0,1
1,1073,18769,5.0,24388.9951171875,473,1405,0,1,2,0,7,13,0,1
1,768,18761,2.0,2086.98828125,206,1406,0,1,2,0,7,13,0,1
1,1779,18761,1.0,1824.787109375,210,1407,0,1,2,0,7,13,0,1
1,146,18761,6.0,2047.4130859375,206,1408,0,1,2,0,7,13,0,1
1,1550,31416,150208.0,7666.4150390625,640,1410,0,0,2,0,6,9,1,0
1,1124,53668,2704.0,38493.2578125,5110,1411,0,8,42,18,23,47,1,7
1,551,32796,13137.0,7373.6630859375,1618,1412,0,3,14,7,20,18,0,4
1,1259,26246,252.0,11138.4248046875,1457,1413,0,2,15,4,11,12,1,1
1,742,19074,73.0,2229.4658203125,629,1414,0,3,3,4,7,6,1,1
1,398,19084,81.0,2243.033203125,636,1415,0,3,3,4,7,6,1,1
1,1148,19209,83.0,2275.4296875,652,1416,0,3,3,4,7,7,1,1
1,78,19084,80.0,2246.064453125,629,1417,0,3,3,4,7,6,1,1
1,1124,52059,2702.0,38371.93359375,5111,1418,0,8,42,18,24,47,1,8
1,1538,58739,561.0,21111.814453125,1549,1419,0,3,18,6,10,40,1,2
1,627,46318,1200.0,9359.7041015625,1001,1420,0,3,25,6,14,17,1,3
1,1009,55321,27.0,4339.189453125,623,1421,0,3,3,3,13,17,0,0
1,942,42739,74.0,8766.9638671875,483,1422,0,1,5,1,6,5,1,2
1,1011,49643,75.0,7759.2900390625,2028,1423,0,6,5,7,11,38,0,1
1,689,50880,4.0,16023.6435546875,1122,1424,0,0,2,0,6,8,1,0
1,692,51820,9.0,45733.2177734375,1397,1425,0,0,2,0,7,9,1,0
1,947,53316,50.0,40587.583984375,1433,1426,0,0,2,0,6,8,1,0
1,1721,6320,190.0,2738.4697265625,1371,1427,0,2,17,3,17,9,0,1
1,1481,9689,11.0,2086.484375,33,1428,0,0,2,0,2,3,0,0
1,893,13567,2.0,3938.6728515625,149,1429,0,3,2,3,12,3,0,0
1,946,13567,2.0,4069.822265625,149,1430,0,3,2,3,12,3,0,0
1,1014,29182,37.0,8846.7138671875,1108,1431,0,1,7,1,3,17,1,0
1,1151,607,4.0,552.6103515625,81,1432,0,0,2,0,9,1,0,0
1,1016,55758,2.0,5523.775390625,893,1433,0,7,8,6,12,32,0,0
1,590,21050,1.0,2001.6142578125,219,1434,0,1,2,0,3,3,0,0
1,19,20584,1.0,1973.3603515625,188,1435,0,0,2,0,5,6,0,0
1,1668,20011,61.0,3625.6455078125,613,1436,0,2,4,3,4,13,0,1
1,589,20011,61.0,3888.0712890625,613,1437,0,2,4,3,4,13,0,1
1,1432,12419,5.0,3540.603515625,241,1438,0,0,2,0,5,6,0,0
1,1022,41431,2014112403.0,5847.05859375,783,1439,0,1,6,2,9,30,0,0
1,607,32628,2.0,6422.62109375,288,1440,0,0,2,0,4,6,1,0
1,329,56957,150101.0,16928.9794921875,830,1441,0,3,6,3,12,18,1,0
1,1026,6240,11.0,4648.0751953125,838,1442,0,0,2,0,1,45,0,0
1,37,10867,5.0,32381.267578125,118,1443,0,1,2,1,7,4,1,1
1,1486,24703,2.0,2451.9921875,471,1444,0,0,10,0,4,7,0,0
1,1766,61617,47.0,8407.4169921875,1525,1446,0,4,8,2,14,20,0,0
1,1033,28082,5.0,16719.17578125,206,1447,0,1,2,1,4,6,0,0
1,1189,24673,20.0,4672.3271484375,401,1448,0,0,2,2,9,25,1,0
1,1034,25655,1.0,5987.720703125,178,1449,0,0,13,0,11,9,1,0
1,930,29492,1.0,5297.75,467,1450,0,0,4,0,5,3,1,0
1,3,25122,16.0,35358.5078125,1056,1451,0,0,2,0,4,3,1,0
1,396,31334,11.0,4003.861328125,882,1452,0,2,3,3,12,20,0,0
1,1788,43929,3.0,4629.091796875,745,1454,0,1,3,1,10,5,0,0
1,954,43198,358.0,9463.4609375,2416,1456,0,6,3,2,15,3,0,0
1,1476,20358,1.0,15110.44140625,558,1457,0,0,2,2,4,4,1,0
1,1029,40451,39.0,3018.66015625,320,1458,0,2,2,1,7,6,0,0
1,353,38765,47.0,7430.4921875,1545,1459,0,1,3,0,15,56,1,0
1,403,52194,335.0,8406.3427734375,1536,1460,0,6,16,3,12,105,0,0
1,1269,34555,7.0,6903.5751953125,510,1461,0,0,2,2,5,21,0,1
1,1314,1166,29.0,280.388671875,31,1462,0,0,2,1,5,5,0,0
1,1657,24788,10.0,3957.486328125,111,1463,0,0,2,0,6,2,0,0
1,1041,33543,8.0,1802.3330078125,182,1465,0,2,9,1,8,14,0,0
1,932,43739,8.0,3716.6123046875,516,1467,0,0,4,1,5,7,0,0
1,1757,55695,2015020601.0,16095.201171875,1660,1469,0,27,30,24,24,45,1,1
1,1221,20306,4.0,18884.7978515625,1270,1470,0,1,2,0,5,14,0,0
1,940,8,83.0,6611.6435546875,18,1471,0,0,0,0,0,0,1,0
1,935,8,83.0,5897.71875,30,1472,0,0,0,0,0,0,1,0
1,937,8,83.0,5837.0224609375,30,1473,0,0,0,0,0,0,1,0
1,936,8,83.0,5781.9404296875,30,1474,0,0,0,0,0,0,1,0
1,938,8,83.0,6125.0,31,1475,0,0,0,0,0,0,1,0
1,939,8,83.0,5707.78515625,31,1476,0,0,0,0,0,0,1,0
1,934,32154,1170000083.0,12140.5732421875,822,1477,0,2,15,2,6,14,1,1
1,1761,55348,8501.0,15908.6455078125,2632,1478,0,7,49,13,22,54,0,4
1,277,50669,29.0,3861.5478515625,650,1480,0,0,2,0,7,17,0,0
1,121,42545,74.0,5432.1904296875,1006,1481,0,6,11,4,16,26,1,1
1,1058,20011,16.0,1515.337890625,321,1482,0,3,2,1,8,6,0,0
1,1485,33051,190.0,14410.486328125,1455,1483,0,13,12,26,37,59,0,3
1,1059,89539,5935.0,28962.8154296875,2807,1485,0,8,13,8,13,128,1,0
1,178,21178,1.0,13768.314453125,855,1486,0,0,2,0,5,3,0,0
1,941,60356,10051900.0,5064.7177734375,1046,1487,0,1,4,2,15,8,1,1
1,1065,12063,10200.0,2557.9345703125,206,1488,0,1,3,1,10,3,1,0
1,1760,31082,229.0,5865.17578125,1756,1489,0,10,7,8,10,80,0,1
1,1060,20387,1.0,4549.0029296875,244,1490,0,0,2,0,2,7,0,0
1,648,77585,52.0,10780.771484375,1144,1491,0,3,6,7,8,19,0,1
1,1066,54583,110036.0,6378.1865234375,857,1493,0,6,5,6,12,15,1,0
1,1042,10507,9.0,1340.4033203125,143,1494,0,0,2,0,3,3,0,0
1,1762,24817,175.0,7024.82421875,1106,1495,0,34,16,17,38,70,0,7
1,905,52093,137.0,14303.451171875,1450,1496,0,3,3,2,14,30,1,0
1,1064,51880,2.0,9634.7509765625,480,1497,0,0,2,0,7,10,1,0
1,1137,32779,9.0,4619.6396484375,811,1499,0,0,2,0,15,59,0,0
1,1644,55371,25.0,20067.9599609375,2023,1500,0,2,5,4,12,17,1,0
1,1054,32845,3.0,3468.0703125,211,1502,0,0,2,0,8,9,0,0
1,1067,45164,10.0,7351.6982421875,1028,1503,0,2,19,3,15,59,0,0
1,1075,35420,1.0,35065.46875,437,270,0,1,2,0,4,8,1,0
1,1898,43022,6.0,5762.0927734375,607,1504,0,4,2,3,14,13,1,0
1,570,1465,11.0,214.2216796875,73,1505,0,0,2,0,3,8,0,0
1,1150,63103,101.0,36010.724609375,1501,1506,0,6,11,2,13,16,1,0
1,1120,26987,5.0,27034.91015625,165,1507,0,1,3,1,7,1,1,0
1,1438,26713,11.0,10408.9169921875,75,1508,0,0,2,0,4,2,0,0
1,1270,11195,1300.0,35722.5498046875,188,1510,0,0,5,1,9,7,1,0
1,639,23283,17.0,6785.771484375,202,1511,0,0,2,0,4,3,1,0
1,1079,10962,11.0,1215.3115234375,205,1512,0,1,2,0,5,4,0,0
1,1602,39429,1260.0,5104.794921875,799,1513,0,9,27,7,13,41,1,0
1,1080,52893,21430.0,36429.8544921875,628,1514,0,0,2,0,14,2,1,0
1,1069,60510,46.0,28216.140625,1844,1515,0,5,11,8,19,35,1,1
1,1070,14004,14.0,1604.94140625,482,1516,0,1,2,2,10,2,0,3
1,733,2544,7.0,28987.7001953125,90,1518,0,0,2,0,3,2,1,0
1,952,17096,3.0,1183.427734375,114,1519,0,1,2,1,4,2,0,0
1,1559,14778,114.0,13189.28515625,767,1521,0,0,2,0,2,7,0,0
1,1086,34439,450006.0,24724.244140625,3276,1522,0,1,5,5,13,15,1,0
1,318,12,2.0,12.4453125,7,1523,0,0,2,0,0,1,0,0
1,783,51117,32.0,8754.333984375,951,1524,0,2,2,4,6,11,0,2
1,784,51117,32.0,8752.7607421875,951,1525,0,2,2,4,6,11,0,2
1,720,44763,6.0,24074.1142578125,1809,1526,0,1,3,4,10,58,0,3
1,1089,61214,4284.0,12521.3984375,1232,1527,0,5,5,3,12,28,1,0
1,1170,20807,25.0,3007.1533203125,641,1528,0,1,2,1,8,5,0,0
1,1575,33373,118.0,12248.57421875,1364,1529,0,2,5,3,12,57,1,1
1,311,12188,43.0,1053.953125,191,1530,0,8,2,4,21,17,0,0
1,258,11392,78.0,2603.404296875,453,1531,0,6,4,8,24,27,0,0
1,1572,33691,65.0,2725.189453125,659,1532,0,24,17,6,39,82,1,4
1,1087,15305,100111.0,7401.91796875,222,1533,0,0,2,1,4,1,1,0
1,1539,35664,24.0,15349.013671875,1400,1534,0,6,4,7,16,24,1,2
1,1092,43792,77.0,3712.2392578125,1029,1535,0,5,2,1,9,12,0,0
1,1093,22641,3.0,9460.572265625,666,1536,0,3,2,1,14,25,0,0
1,90,14297,161141231.0,5942.9248046875,637,1537,0,1,3,0,10,22,0,0
1,1741,19991,1.0,1353.27734375,72,1538,0,1,2,0,14,4,0,0
1,1794,21209,2.0,27071.9375,566,1540,0,1,2,1,10,5,1,1
1,507,21979,3.0,2671.2421875,500,1541,0,1,2,1,8,3,0,1
1,227,60396,1001000.0,19212.3896484375,565,16,0,0,2,0,8,3,1,0
1,274,26761,2003008.0,19051.7294921875,612,17,0,2,2,3,16,7,1,1
1,275,26761,2003008.0,19050.62890625,612,18,0,2,2,3,16,7,1,1
1,204,52836,1003002.0,45133.9560546875,973,24,0,0,2,0,4,7,1,0
1,384,14817,6007000.0,20849.7236328125,288,25,0,0,2,0,3,2,1,0
1,1333,14817,8002007.0,25423.4208984375,288,26,0,0,2,0,3,2,1,0
1,1503,14801,8002007.0,18092.4677734375,288,27,0,0,2,0,3,2,1,0
1,122,18008,5000000.0,24292.2392578125,306,19,0,0,2,0,3,3,1,0
1,696,14801,8006003.0,19750.1171875,288,28,0,0,2,0,3,2,1,0
1,896,14817,8006003.0,22602.6953125,288,29,0,0,2,0,3,2,1,0
1,1656,14817,7004003.0,19980.2685546875,288,30,0,0,2,0,3,2,1,0
1,1217,53424,1007004.0,36888.91015625,792,31,0,4,5,3,13,46,1,0
1,1062,4063,1002004.0,27323.97265625,52,32,0,1,2,1,12,1,1,0
1,1000,62860,6007000.0,47779.7783203125,496,34,0,3,3,2,13,16,1,1
1,399,245,25.0,7913.888671875,877,36,0,0,3,0,11,1,1,0
1,473,39328,1000004.0,15673.4208984375,41,39,0,0,2,0,7,2,1,0
1,1658,20980,1003000.0,31180.29296875,639,20,0,2,3,1,12,2,1,0
1,1453,14817,7005002.0,19258.9482421875,288,41,0,0,2,0,3,2,1,0
1,323,38936,1002003.0,47829.455078125,394,43,0,0,2,1,6,9,1,0
1,324,39550,1000017.0,45135.0537109375,430,44,0,0,2,1,8,9,1,0
1,1240,37282,9018.0,36833.61328125,638,46,0,4,2,0,7,15,1,1
1,1241,27256,1000092.0,35040.748046875,685,47,0,1,5,1,12,10,1,1
1,1383,34729,231000003.0,25909.833984375,262,48,0,3,3,2,12,5,1,1
1,325,58916,2055009.0,18390.6171875,633,50,0,2,2,0,7,3,1,0
1,62,55631,1006010.0,4361.6171875,761,52,0,2,2,2,8,3,0,0
1,426,26426,40600000.0,8640.06640625,1544,54,0,4,2,2,16,11,0,1
1,199,14817,7005001.0,21302.0068359375,288,57,0,0,2,0,3,2,1,0
1,780,14817,7005001.0,18300.142578125,288,58,0,0,2,0,3,2,1,0
1,1655,14817,7002001.0,20783.248046875,288,59,0,0,2,0,3,2,1,0
1,131,15363,1000004.0,18046.5302734375,302,60,0,1,2,1,14,2,1,0
1,1782,14745,1000008.0,17916.7080078125,281,61,0,0,2,0,2,2,1,0
1,69,14745,1000003.0,16580.9384765625,281,62,0,0,2,0,4,2,1,0
1,702,58678,1310000.0,31419.943359375,731,10,0,0,2,0,7,5,1,0
1,42,3759,1000005.0,27861.1875,42,11,0,0,2,0,4,1,1,0
1,423,26005,9006037.0,45386.9951171875,1182,12,0,3,3,3,12,3,1,1
1,743,26531,1000.0,22717.4248046875,347,64,0,2,2,1,7,11,1,0
1,206,15274,4000000.0,25893.3505859375,309,65,0,2,2,1,5,2,1,0
1,454,14817,7005002.0,36336.9716796875,288,66,0,0,2,0,3,2,1,0
1,655,14817,8002003.0,21173.79296875,288,67,0,0,2,0,3,2,1,0
1,697,14817,4002000.0,20163.7822265625,288,68,0,0,2,0,3,2,1,0
1,224,14817,6007003.0,22846.0390625,288,69,0,0,2,0,3,2,1,0
1,726,14817,7006001.0,20377.9716796875,288,70,0,0,2,0,3,2,1,0
1,1223,14817,5001002.0,24431.9208984375,288,71,0,0,2,0,3,2,1,0
1,1094,31168,2006000.0,19498.5361328125,985,72,0,5,4,3,12,5,1,1
1,1316,8090,3001101.0,18594.0341796875,208,13,0,1,2,0,6,1,1,0
1,1339,58678,1080000.0,31729.7939453125,731,14,0,0,2,0,7,5,1,0
1,814,61436,2000007.0,20451.4169921875,814,73,0,0,2,0,2,4,1,1
1,1891,21156,2013000.0,41141.9326171875,67,74,0,0,2,0,6,3,1,0
1,1881,3653,1000002.0,13302.6708984375,34,75,0,0,2,0,2,1,1,0
1,1527,57861,2004000.0,22332.314453125,596,15,0,1,2,1,3,3,1,0
1,1105,23281,8.0,1708.3125,364,80,0,0,2,0,2,4,0,0
1,1358,25189,31.0,7856.4404296875,362,81,0,6,2,3,12,25,0,0
1,1551,19914,109009.0,17773.6171875,728,83,0,3,2,4,13,1,1,0
1,240,56142,36.0,46809.8564453125,676,88,0,1,2,1,6,5,0,1
1,542,28343,11254.0,4193.1025390625,1437,89,0,7,11,0,6,34,0,5
1,850,96093,149.0,9114.412109375,1430,90,0,6,5,5,14,24,0,1
1,1663,64339,62.0,17762.0380859375,1637,87,0,5,2,8,9,24,1,2
1,1272,54215,13.0,12004.3935546875,305,95,0,4,2,5,21,7,1,1
1,189,16631,13.0,2558.515625,527,96,0,0,2,0,7,1,0,0
1,1113,42278,12.0,28035.8701171875,431,97,0,0,2,0,5,2,1,0
1,1187,7275,35.0,2297.34375,189,98,0,0,11,0,4,6,1,0
1,851,52644,259.0,10903.1162109375,1375,99,0,4,2,6,6,15,0,2
1,1002,58406,20104200.0,20400.4970703125,1897,100,0,5,3,5,13,48,1,0
1,877,50066,572.0,38547.353515625,1015,101,0,3,2,2,9,16,1,0
1,1745,48854,373.0,14893.6357421875,1453,102,0,1,5,3,7,17,1,1
1,1155,62775,131.0,22722.0263671875,3104,104,0,4,170,7,14,114,0,0
1,1232,74479,23.0,17453.0810546875,2078,106,0,4,11,1,14,36,0,0
1,201,35924,69.0,28963.1748046875,924,107,0,0,2,0,8,13,0,0
1,1410,33530,76.0,4644.3134765625,888,108,0,1,5,2,10,74,0,0
1,340,49181,28.0,16114.7744140625,1286,110,0,6,2,7,17,31,1,4
1,516,26290,257.0,2854.578125,189,111,0,0,2,1,5,14,0,0
1,583,83921,5921.0,25825.853515625,1967,112,0,6,2,32,10,37,0,2
1,181,39551,21.0,7398.7626953125,1115,113,0,1,4,1,3,3,0,0
1,1198,3077,1431.0,1391.3447265625,909,115,0,0,2,0,0,1,0,0
1,1520,63382,66.0,49822.083984375,4727,116,0,5,3,4,11,20,1,1
1,1046,80451,1620.0,13947.7001953125,2908,131,0,4,5,2,15,6,0,0
1,1588,23628,10232013.0,6172.6220703125,882,132,0,4,6,6,8,6,0,0
1,43,54048,4000000.0,7447.1328125,1805,133,0,6,8,10,11,31,0,2
1,1109,42825,1523050005.0,5670.7548828125,1060,134,0,6,2,1,14,11,0,1
1,56,20573,2.0,1977.3818359375,344,142,0,0,2,0,2,3,0,0
1,1328,46128,18.0,5069.388671875,1351,144,0,2,3,2,13,20,0,2
1,1735,59554,100.0,11715.15625,2539,145,0,5,7,3,14,48,1,1
1,1115,4599,12.0,1005.2763671875,199,146,0,0,2,0,5,9,0,0
1,422,62764,30.0,8033.4248046875,808,147,0,0,2,0,7,5,0,0
1,436,124799,60010028.0,22233.98828125,1571,148,0,10,38,10,16,55,1,1
1,501,48659,131.0,9287.923828125,2114,149,0,4,4,8,14,51,0,2
1,621,58908,47.0,19017.8896484375,1643,150,0,2,2,4,16,77,1,1
1,477,16824,26.0,3085.97265625,521,152,0,0,2,0,3,9,0,0
1,1008,68355,179.0,13729.8955078125,2622,153,0,14,8,5,14,82,1,1
1,664,74240,62.0,13096.61328125,1135,154,0,2,3,1,16,25,1,0
1,1128,45199,11.0,7585.3837890625,1848,155,0,6,2,3,15,10,0,0
1,1129,50858,1414320.0,6953.5263671875,1558,156,0,9,3,14,15,17,0,1
1,208,1252,138.0,3170.6494140625,153,157,0,0,2,0,1,1,0,0
1,1273,24390,18.0,15356.513671875,602,158,0,2,6,2,5,22,1,1
1,452,81287,117.0,25044.7890625,931,160,0,11,6,5,8,25,1,1
1,987,94976,108.0,48630.412109375,2488,161,0,11,6,9,9,31,1,2
1,1361,94976,104.0,33709.931640625,1166,163,0,11,6,9,9,31,1,2
1,188,53311,28.0,12702.0947265625,1870,164,0,4,3,3,14,4,0,0
1,1068,19215,7.0,1433.19921875,358,165,0,0,2,0,2,2,0,0
1,1542,47013,37.0,6035.8408203125,934,167,0,3,7,4,9,23,1,1
1,271,44609,5.0,15696.7294921875,586,170,0,3,2,2,4,5,1,1
1,1346,45748,15.0,5287.2470703125,712,173,0,6,2,5,17,26,0,1
1,1704,105773,185.0,21602.466796875,1571,175,0,4,12,10,17,63,1,3
1,1430,11820,10.0,1901.5166015625,545,185,0,3,2,2,6,4,0,1
1,630,15973,9.0,3332.765625,753,186,0,3,2,1,13,11,0,0
1,1801,29664,19.0,4739.984375,331,198,0,5,4,5,8,8,0,1
1,220,30931,39163.0,6244.2666015625,1845,202,0,10,12,5,10,20,1,2
1,1446,34790,39190.0,9186.50390625,2308,203,0,13,15,10,12,31,1,2
1,368,31762,34.0,8215.0625,577,204,0,1,2,1,8,3,0,0
1,518,37854,37.0,46666.6669921875,2702,206,0,6,9,7,7,35,0,2
1,263,69859,90.0,14148.046875,2074,208,0,8,5,13,9,40,0,2
1,1006,53578,142999.0,22840.3046875,1938,209,0,2,5,0,6,13,1,1
1,218,30892,16610.0,11448.0869140625,2235,210,0,5,8,6,12,31,0,1
1,343,33081,41.0,8008.6279296875,1316,211,0,5,2,5,21,58,0,1
1,879,48632,16.0,4723.7392578125,939,212,0,3,2,1,13,15,0,0
1,1419,50651,52.0,13512.669921875,1608,214,0,0,5,0,15,17,1,1
1,1156,38911,163.0,6141.3515625,1200,216,0,11,5,3,51,24,0,1
1,308,25969,144.0,3706.8115234375,830,0,0,5,8,12,28,56,0,0
1,840,220548,152.0,25874.30859375,5660,224,0,7,43,14,12,198,1,2
1,813,47713,26.0,16368.5537109375,880,227,0,1,3,1,5,1,0,0
1,261,38625,401707032.0,5418.4208984375,910,229,0,5,3,5,11,6,0,1
1,471,89701,243.0,11105.0751953125,2191,230,0,4,14,7,10,29,0,2
1,402,84636,134.0,26470.48046875,2102,231,0,6,5,6,15,42,1,1
1,653,58208,5.0,25337.455078125,1518,232,0,3,4,5,11,21,1,2
1,654,64151,118.0,5933.578125,1193,233,0,9,9,11,16,44,0,2
1,855,63321,47.0,14134.841796875,1207,234,0,1,2,1,14,25,0,1
1,1472,44269,82.0,19145.716796875,1135,236,0,4,8,3,8,16,0,1
1,1,26283,27.0,4894.771484375,1055,237,0,2,4,3,5,56,0,1
1,147,28133,90003929.0,4652.8759765625,1242,278,0,7,7,9,13,23,0,3
1,235,26409,100002639.0,3140.0966796875,810,279,0,6,6,4,12,14,0,2
1,571,64337,10.0,4681.9287109375,680,280,0,1,2,1,7,5,0,1
1,1697,60548,62.0,6155.4541015625,254,282,0,0,2,0,11,5,1,0
1,1698,54623,31.0,5802.93359375,253,283,0,0,2,0,11,5,1,0
1,1601,46318,215.0,8343.46484375,1645,284,0,0,2,6,15,65,1,0
1,1493,14028,92.0,7572.3583984375,675,285,0,1,8,5,5,26,1,0
1,777,34123,2000243.0,11218.9794921875,1450,286,0,4,8,3,13,46,1,1
1,1618,20729,3.0,41557.8740234375,520,287,0,0,8,0,6,5,0,1
1,1225,59314,24.0,17692.091796875,1222,288,0,3,2,5,6,17,0,1
1,39,50994,71.0,26041.7177734375,1265,289,0,7,3,1,11,36,1,2
1,210,35899,8030102.0,17719.4375,3434,291,0,0,5,0,6,154,1,0
1,1475,51176,105.0,4454.2294921875,823,292,0,9,11,3,8,30,0,2
1,304,26301,56.0,5705.498046875,2315,293,0,11,2,6,7,14,0,1
1,1754,80893,577.0,14217.896484375,2129,294,0,6,6,6,15,42,1,2
1,63,27949,22012.0,24047.7060546875,524,298,0,2,2,3,16,2,1,0
1,407,53935,249.0,10566.611328125,2784,297,0,18,7,27,19,73,1,8
1,66,79683,79.0,22216.7861328125,2892,299,0,11,12,12,15,21,0,1
1,237,57306,42.0,47365.5556640625,1399,302,0,4,2,3,13,18,1,0
1,1061,41811,155.0,18968.5986328125,942,305,0,13,3,10,14,16,1,2
1,79,32688,1106700008.0,7011.111328125,504,304,0,11,2,6,14,7,1,1
1,1474,64151,10300.0,9744.1142578125,1305,306,0,3,8,2,16,64,0,0
1,1319,1479,222.0,4377.1064453125,168,313,0,0,3,0,5,1,0,0
1,70,75337,103.0,13182.1220703125,920,314,0,2,8,3,17,8,0,0
1,451,78177,20.0,36611.296875,2170,323,0,7,7,10,17,10,0,2
1,391,62166,30.0,48450.595703125,1222,324,0,6,2,2,20,15,1,1
1,1505,38099,4.0,6541.609375,877,325,0,3,4,4,13,22,1,1
1,1553,9504,14.0,2995.96484375,500,327,0,0,4,0,2,5,0,0
1,755,41810,468.0,9192.2392578125,1480,328,0,5,8,10,8,31,0,2
1,908,82495,2042659697.0,14154.0166015625,795,329,0,4,3,3,19,16,1,1
1,825,82495,2042659692.0,14072.478515625,795,330,0,4,3,3,19,16,1,1
1,1491,18076,15.0,2851.94921875,746,333,0,2,4,4,13,7,0,1
1,907,68388,112.0,6903.47265625,1315,334,0,9,11,5,13,20,0,1
1,8,44876,56.0,10211.201171875,1593,337,0,3,6,4,8,26,0,2
1,1049,43276,220.0,4276.7802734375,1065,338,0,8,7,3,9,39,0,4
1,80,20415,773.0,7355.345703125,332,340,0,4,0,7,12,20,1,0
1,429,33709,10.0,43814.1162109375,1486,341,0,5,7,4,27,16,1,0
1,44,21059,282.0,4008.62109375,370,343,0,5,3,1,8,8,1,0
1,620,51637,51.0,25350.1337890625,2403,346,0,2,30,8,11,81,1,1
1,1296,75615,404.0,25877.3408203125,2872,352,0,5,5,7,14,12,1,1
1,844,64536,134.0,26009.5283203125,2216,353,0,6,3,6,12,23,0,2
1,1731,99017,278.0,11243.6142578125,2093,355,0,29,7,36,46,112,1,3
1,1023,50275,55.0,26007.7548828125,138,356,0,0,2,0,6,8,1,0
1,91,73153,1008.0,6833.2109375,866,357,0,3,6,1,13,10,0,0
1,96,59300,36.0,6156.9521484375,874,360,0,7,5,10,10,40,0,2
1,718,38994,122.0,3140.6884765625,1097,363,0,4,4,9,6,5,0,3
1,1228,29577,49.0,3042.2978515625,813,364,0,10,3,5,32,45,1,3
1,99,78010,133.0,13364.26953125,3528,365,0,10,13,8,17,70,1,4
1,1279,52359,33.0,38413.203125,360,239,0,0,2,0,6,6,1,0
1,1315,63024,20160601.0,12984.453125,1641,370,0,6,7,8,16,38,0,2
1,1234,63024,20160601.0,13637.947265625,1641,371,0,6,7,8,16,38,0,2
1,1234,63024,20160601.0,9707.9970703125,1638,372,0,6,7,8,16,38,0,2
1,1335,37132,68.0,43845.8134765625,804,374,0,4,5,5,10,11,1,1
1,1558,17380,11200.0,3044.943359375,2629,377,0,1,2,1,5,5,1,1
1,238,31105,26.0,11901.572265625,645,378,0,1,2,1,14,71,1,0
1,104,41561,17.0,3865.314453125,855,380,0,5,3,5,11,8,0,0
1,1392,59264,9.0,24167.5634765625,609,391,0,2,4,1,7,22,1,0
1,101,37079,55.0,5973.28515625,973,394,0,4,8,2,18,58,1,0
1,168,21156,12.0,3457.267578125,783,396,0,1,2,8,5,11,0,1
1,114,49720,4001000.0,14955.5458984375,663,397,0,0,2,0,5,3,1,0
1,1669,12816,11.0,1836.53125,120,422,0,2,2,2,2,7,1,0
1,796,28874,63.0,4843.56640625,944,423,0,1,2,17,5,51,0,2
1,212,26697,42.0,4247.01171875,912,424,0,1,2,12,5,42,0,2
1,694,24778,25.0,11577.525390625,914,425,0,1,2,33,4,37,0,0
1,795,18041,15.0,2529.2080078125,774,426,0,1,2,6,4,8,0,0
